"roi","class_name","worms","username"
"D20180404T204116_IFCB115_00035","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00036","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00037","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00038","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00039","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00040","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00041","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00042","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00043","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00044","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00045","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00046","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00047","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00048","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00049","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00050","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00051","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00052","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00054","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00055","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00056","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00057","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00058","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00061","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00062","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00064","other",NULL,"kkenitz"
"D20180404T204116_IFCB115_00065","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00066","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00067","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00068","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00069","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00070","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00071","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00072","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00073","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00074","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00075","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00076","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00077","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00078","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00079","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00080","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00081","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00082","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00083","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00084","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00085","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00086","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00087","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00088","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00089","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00090","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00091","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00092","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00094","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00096","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00097","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00098","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00099","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00100","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00101","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00102","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00103","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00104","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00105","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00107","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00108","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00109","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00110","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00111","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00112","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00113","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00114","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00115","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00116","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00118","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00119","other",NULL,"jaymesmi"
"D20180404T204116_IFCB115_00120","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00121","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00122","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00123","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00124","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00125","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00126","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00127","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00128","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00129","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00130","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00131","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00132","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00133","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00134","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00135","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00136","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00137","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00138","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00139","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00140","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00141","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00142","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00143","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00144","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00145","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00146","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00147","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00148","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00149","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00150","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00151","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00152","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00153","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00154","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00155","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00156","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00157","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00158","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00159","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00160","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00161","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00162","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00163","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00164","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00165","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00166","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00167","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00168","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00169","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00170","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00172","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00173","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00174","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00175","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00176","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00177","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00178","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00179","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00180","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00181","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00183","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00184","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00185","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00186","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00187","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00188","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00189","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00190","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00191","other",NULL,"kkenitz"
"D20180404T204116_IFCB115_00192","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00193","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00194","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00195","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00197","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00198","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00199","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00200","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00201","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00202","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00203","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00204","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00205","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00206","other",NULL,"jaymesmi"
"D20180404T204116_IFCB115_00207","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00208","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00209","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00210","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00211","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00212","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00213","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00214","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00215","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00216","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00217","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00218","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00220","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00221","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00222","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00224","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00225","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00226","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00227","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00229","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00230","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00231","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00235","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00236","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00238","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00240","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00241","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00242","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00243","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00244","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00245","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00246","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00247","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00248","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00249","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00250","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00251","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00252","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00253","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00254","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00255","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00256","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00257","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00259","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00260","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00261","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00262","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00263","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00264","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00266","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00267","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00268","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00269","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00270","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00272","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00273","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00274","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00275","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00276","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00277","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00278","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00279","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00280","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00281","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00282","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00283","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00285","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00286","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00287","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00288","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00289","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00290","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00291","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00292","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00293","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00294","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00295","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00296","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00297","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00298","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00299","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00300","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00301","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00302","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00303","other",NULL,"rshipe"
"D20180404T204116_IFCB115_00304","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00305","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00306","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00307","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00308","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00309","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00310","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00311","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00313","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00314","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00315","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00316","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00317","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00318","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00319","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00320","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00322","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00323","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00325","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00326","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00327","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00328","other",NULL,"kkenitz"
"D20180404T204116_IFCB115_00329","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00330","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00331","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00333","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00334","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00335","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00336","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00337","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00338","other",NULL,"rshipe"
"D20180404T204116_IFCB115_00339","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00340","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00342","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00343","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00344","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00345","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00346","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00347","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00348","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00350","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00351","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00352","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00353","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00354","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00355","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00356","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00357","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00358","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00359","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00360","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00361","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00362","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00363","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00364","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00365","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00366","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00367","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00368","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00369","other",NULL,"kkenitz"
"D20180404T204116_IFCB115_00370","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00371","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00372","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00373","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00374","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00375","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00376","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00377","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00379","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00381","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00382","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00383","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00384","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00385","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00386","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00388","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00389","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00390","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00391","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00392","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00393","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00394","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00395","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00396","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00397","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00398","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00399","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00400","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00401","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00402","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00403","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00404","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00405","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00406","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00407","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00408","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00409","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00410","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00411","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00412","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00413","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00414","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00415","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00418","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00420","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00421","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00422","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00424","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00425","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00426","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00427","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00428","other",NULL,"kkenitz"
"D20180404T204116_IFCB115_00429","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00430","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00431","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00433","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00434","detritus",NULL,"rshipe"
"D20180404T204116_IFCB115_00435","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00436","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00437","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00439","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00440","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00441","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00443","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00444","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00445","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00446","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00447","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00448","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00449","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00451","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00452","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00453","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00455","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00456","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00457","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00459","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00460","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00461","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00462","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00463","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00464","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00465","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00466","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00467","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00468","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00469","bead",NULL,"rshipe"
"D20180404T204116_IFCB115_00470","bead",NULL,"rshipe"
